#"p" "T" "U:0" "U:1" "U:2" "Points:0" "Points:1" "Points:2"
0.14512 1.9308 -0.0045686 0.001773 -8.2601e-25 0.5974 0.85213 0.5
0.73392 1.2331 0.0047097 -0.0078504 -6.7046e-23 0.31316 0.50161 0.5
0.69909 1.2528 0.00472 -0.0075759 -2.3735e-23 0.32127 0.50546 0.5
0.35773 1.5799 0.0037978 0.00086302 1.0402e-24 0.72463 0.13057 0.5
0.31266 1.5779 -0.0024832 0.0017758 -1.1158e-23 0.44297 0.63631 0.5
0.31498 1.5735 -0.0024918 0.0015981 1.9913e-24 0.43301 0.64187 0.5
0.30489 1.5855 -0.0028866 0.0019118 1.9898e-24 0.43924 0.64683 0.5
0.6676 1.3459 0.0044791 -0.006534 2.0425e-23 0.25068 0.65702 0.5
0.62618 1.3656 0.0038542 -0.0059806 6.996e-24 0.2547 0.66337 0.5
0.65025 1.3526 0.0042877 -0.0063157 -1.7193e-23 0.25706 0.65433 0.5
0.20091 1.6343 -0.0063639 0.0015117 1.4501e-23 0.34483 0.7497 0.5
0.18715 1.644 -0.0067761 0.0015778 3.0601e-24 0.33986 0.75914 0.5
0.22174 1.6628 -0.0061426 0.0030386 -5.5679e-25 0.42711 0.71678 0.5
0.23514 1.6541 -0.0057465 0.0029989 -3.8035e-24 0.4327 0.70621 0.5
0.23508 1.6478 -0.0057082 0.0028172 6.7421e-24 0.42175 0.70911 0.5
1.1471 1.1126 0.0043109 -0.0074951 -3.3207e-23 0.23307 0.54184 0.5
1.1366 1.1078 0.0040565 -0.0072602 3.8441e-23 0.23551 0.53327 0.5
1.1988 1.0931 0.0037356 -0.0067016 5.5452e-23 0.22831 0.53555 0.5
0.070465 1.6165 -0.0055514 -0.003261 -2.7762e-25 0.1519 0.82682 0.5
0.10571 1.5993 -0.0051666 -0.0033709 6.8859e-25 0.15523 0.81888 0.5
0.1046 1.5979 -0.0050455 -0.0035275 1.7879e-25 0.14992 0.81977 0.5
-0.37932 1.8409 -0.0031426 -0.0016804 4.4814e-25 0.064379 0.93006 0.5
-0.40254 1.8567 -0.0029527 -0.0014119 -3.3948e-24 0.063421 0.93695 0.5
-0.38674 1.8474 -0.003253 -0.001528 2.4988e-24 0.068306 0.93255 0.5
0.013396 1.8281 -0.0092011 0.002281 7.04e-25 0.36535 0.86076 0.5
-0.0018732 1.8358 -0.0091056 0.0021401 -1.8611e-25 0.35771 0.86812 0.5
0.074634 1.8815 -0.0074158 0.002412 3.0444e-24 0.46663 0.86018 0.5
0.94526 1.321 0.0043604 -0.0063328 -3.6895e-25 0.10962 0.73997 0.5
-0.36387 1.8916 -0.0050314 -0.00030209 -5.119e-24 0.14305 0.94517 0.5
-0.38312 1.9076 -0.0046012 -0.00015905 9.9056e-24 0.14538 0.95179 0.5
-0.36301 1.8966 -0.0050718 -0.00019174 2.0091e-24 0.15089 0.94638 0.5
-0.25886 1.8182 -0.0067783 -0.00095199 -5.6408e-25 0.14816 0.91132 0.5
0.31292 1.7667 0.0022392 0.00018239 -3.4599e-23 0.97312 0.019111 0.5
0.31381 1.7613 0.0022828 0.00040127 -9.5444e-23 0.96504 0.041639 0.5
0.25346 1.6413 -0.0050658 0.0029157 8.1326e-24 0.44405 0.68786 0.5
0.3021 1.7758 0.000276 0.0030021 -1.0089e-24 0.90514 0.34507 0.5
0.30282 1.7767 0.00041026 0.002899 9.9795e-24 0.91318 0.33145 0.5
-0.30617 1.7822 -0.0019138 -0.0030215 2.3446e-25 0.033888 0.90821 0.5
0.49652 1.3003 0.0028491 -0.00082035 -6.8932e-23 0.48728 0.062487 0.5
0.50499 1.2879 0.0026951 -0.00066555 1.2981e-23 0.47951 0.047791 0.5
0.51096 1.2803 0.0026212 -0.00090201 -9.3393e-24 0.47346 0.063489 0.5
1.9648 1.0703 0.0047188 -0.005409 -7.9636e-23 0.15009 0.6338 0.5
1.7575 1.0984 0.0058699 -0.0067088 8.8594e-23 0.15798 0.63617 0.5
1.8528 1.0774 0.0049797 -0.0058408 -2.5239e-23 0.15677 0.62922 0.5
0.4327 1.4406 0.0025708 -0.0016679 -1.1239e-23 0.47097 0.46048 0.5
0.42247 1.4503 0.0024582 -0.0012997 -6.8892e-23 0.48234 0.45616 0.5
0.43322 1.4388 0.0026576 -0.0016409 -1.2322e-23 0.47706 0.44991 0.5
-0.46765 1.9511 -0.0024831 -2.6764e-05 -1.0362e-24 0.12621 0.97377 0.5
-0.49055 1.9598 -0.0020121 -2.5587e-05 1.1483e-23 0.11978 0.97818 0.5
0.15594 1.5465 -0.0010142 -0.006502 1.1238e-25 0.031609 0.8245 0.5
0.10727 1.566 -0.0011724 -0.0063595 -1.9096e-24 0.032463 0.83068 0.5
0.13918 1.5546 -0.0012586 -0.0063891 -3.4174e-26 0.037561 0.82665 0.5
0.18555 1.8622 -0.0063316 0.003316 0 0.61365 0.77573 0.5
0.84201 1.3269 0.0048909 -0.0068219 2.8267e-23 0.15795 0.7182 0.5
0.77841 1.3442 0.0043109 -0.0065735 1.5986e-23 0.16167 0.72212 0.5
0.39325 1.4896 0.0041843 5.2056e-05 -7.5543e-24 0.64356 0.042201 0.5
0.39792 1.4786 0.0041723 1.2239e-05 1.1763e-22 0.63359 0.027252 0.5
0.78845 1.1075 0.0017544 -0.0049484 -2.9301e-23 0.31425 0.34271 0.5
0.79693 1.1097 0.0018828 -0.0051757 5.1056e-23 0.31152 0.35539 0.5
0.073151 1.5955 -0.0038614 -0.0048453 -5.8351e-25 0.1013 0.83164 0.5
0.099006 1.5837 -0.0037081 -0.0049063 -4.2918e-24 0.10441 0.8262 0.5
0.10117 1.5812 -0.0034601 -0.0050945 -2.3199e-24 0.097271 0.82675 0.5
0.23353 1.7249 -0.0058283 0.004274 -2.2148e-25 0.54765 0.68234 0.5
0.24147 1.7097 -0.0054509 0.0042057 -3.0788e-24 0.54374 0.67026 0.5
0.23544 1.714 -0.0057293 0.0041972 -2.2562e-23 0.5365 0.68049 0.5
0.2744 1.953 -0.001358 0.0011962 -2.8966e-23 1.0258 0.63219 0.5
0.27402 1.9443 -0.0015486 0.0014135 -1.9285e-23 1.0119 0.62498 0.5
0.10693 1.6536 -0.0075944 9.2611e-05 -4.6416e-26 0.26237 0.80329 0.5
0.62548 1.2438 0.0035965 -0.0062367 -1.3622e-24 0.37094 0.39713 0.5
0.6258 1.2396 0.0034961 -0.0061278 -7.4774e-23 0.37274 0.38612 0.5
1.6677 1.177 0.0075044 -0.0067009 2.3791e-23 0.11863 0.69381 0.5
1.7214 1.1655 0.007521 -0.0067839 -1.644e-23 0.122 0.68855 0.5
1.8665 1.1494 0.007335 -0.006262 3.4018e-23 0.11474 0.68871 0.5
0.47816 1.3628 0.0034631 -0.0028662 -1.9233e-23 0.4786 0.32326 0.5
0.46622 1.3772 0.0034612 -0.0024865 1.1903e-22 0.49084 0.31927 0.5
0.47537 1.3633 0.0034621 -0.0027254 -6.6277e-23 0.48408 0.31008 0.5
0.35741 1.5836 0.0039979 0.00039306 -3.3239e-23 0.73711 0.057769 0.5
0.61521 1.1558 0.0011442 -0.0013981 6.3994e-23 0.3882 0.084657 0.5
0.59852 1.1736 0.0013565 -0.0014832 8.0433e-24 0.39954 0.086993 0.5
0.6041 1.1653 0.0012274 -0.0012073 3.2223e-23 0.39553 0.071696 0.5
-0.3593 1.812 -0.0011353 -0.0024882 7.949e-24 0.020895 0.92046 0.5
-0.35841 1.811 -0.00080797 -0.0025298 -3.847e-24 0.014671 0.92008 0.5
-0.37479 1.8222 -0.00096329 -0.0023008 2.0637e-25 0.018214 0.92459 0.5
0.2491 1.8124 -0.004575 0.0041424 -1.6655e-23 0.717 0.64788 0.5
0.25421 1.8043 -0.0043449 0.0042078 4.0586e-24 0.72184 0.63296 0.5
0.94184 1.152 0.0044643 -0.0080774 6.6377e-23 0.2659 0.51331 0.5
0.41513 1.4561 0.0030154 -0.00069661 2.2007e-23 0.53711 0.35881 0.5
0.41407 1.4583 0.0029476 -0.00066814 -1.0784e-23 0.534 0.3697 0.5
0.25991 1.9103 -0.0028011 0.00235 -4.3311e-23 0.88779 0.65994 0.5
0.29716 1.789 -0.00033893 0.003233 -4.7097e-23 0.90221 0.39033 0.5
0.29004 1.5932 -0.0034764 0.0019422 9.3315e-24 0.42462 0.66521 0.5
0.29308 1.5944 -0.0033794 0.0020102 1.9933e-23 0.43205 0.65972 0.5
0.3073 1.5769 -0.0028313 0.0015616 9.2398e-24 0.42143 0.65438 0.5
0.24806 1.8622 -0.0041411 0.0034169 -1.2346e-25 0.77912 0.66914 0.5
0.35427 1.593 0.0039718 0.00031743 -2.1385e-24 0.74774 0.043739 0.5
0.34984 1.6077 0.0038802 0.00036816 6.5313e-23 0.76454 0.046826 0.5
0.35097 1.604 0.0039255 0.00023177 -5.6626e-23 0.76036 0.029918 0.5
0.23676 1.9244 -0.0033081 0.0020714 4.3392e-23 0.80568 0.73948 0.5
0.23455 1.9192 -0.0035238 0.0022128 3.288e-23 0.79311 0.73963 0.5
0.23254 1.9298 -0.003249 0.0019428 -5.6456e-24 0.79512 0.75256 0.5
0.28749 1.9918 -0.00018564 0.00017691 4.1189e-23 1.202 0.57413 0.5
0.28655 1.9926 -0.0001707 0.00016943 3.8713e-23 1.1886 0.58952 0.5
0.28697 2 0 0 0 1.2068 0.59393 0.5
0.65651 1.2461 0.0040289 -0.0068853 -6.1651e-23 0.35058 0.44399 0.5
-0.20154 1.764 -0.0065258 -0.0019706 -2.3324e-24 0.12996 0.89097 0.5
-0.21664 1.7709 -0.006373 -0.0019401 -6.8138e-25 0.12609 0.89466 0.5
0.30066 1.8555 0.00078442 0.0010892 -3.3998e-24 1.1079 0.16477 0.5
1.1813 1.296 0.0010685 -0.0051061 -9.4822e-24 0.019004 0.75604 0.5
1.0802 1.3128 0.0011007 -0.0054027 -1.3077e-23 0.021783 0.76009 0.5
1.2052 1.2918 0.0014264 -0.0050761 1.9889e-23 0.024206 0.75451 0.5
0.25006 1.8273 -0.0043935 0.0039549 -2.2483e-23 0.74079 0.64903 0.5
0.25353 1.8254 -0.0041956 0.0039701 1.107e-23 0.75111 0.63753 0.5
0.2538 1.8157 -0.0042814 0.0040865 -1.6766e-23 0.7369 0.63627 0.5
0.69853 1.0925 0.00062427 -0.0020822 8.812e-23 0.34323 0.15708 0.5
0.67638 1.111 0.00080635 -0.0022879 -9.2418e-23 0.35392 0.15568 0.5
0.69291 1.0942 0.00062917 -0.0019364 9.6918e-24 0.3462 0.14386 0.5
0.43359 1.4282 0.0031962 -0.0014735 -8.5436e-23 0.5129 0.36144 0.5
0.43845 1.4195 0.0032923 -0.0016205 -3.5025e-23 0.51187 0.3473 0.5
0.44702 1.4088 0.003312 -0.0019405 -2.0197e-23 0.50103 0.35534 0.5
0.29537 1.8665 -0.000134 0.0019672 -4.2988e-23 1.0712 0.33051 0.5
0.29566 1.8581 -0.00012472 0.0020949 -3.6751e-23 1.0549 0.33453 0.5
0.69866 1.1338 0.0016101 -0.0043572 -9.4891e-23 0.34632 0.27466 0.5
0.67963 1.1462 0.0017154 -0.0043569 -7.0294e-24 0.35539 0.26612 0.5
0.70522 1.1248 0.0014419 -0.0040803 4.4969e-23 0.34315 0.26357 0.5
0.71707 1.0758 0.00046451 -0.0017594 3.4094e-23 0.33498 0.15019 0.5
0.02621 1.8588 -0.008463 0.0023143 -2.8622e-26 0.39995 0.86831 0.5
0.49149 1.3235 0.0032272 -0.0023191 -5.4631e-23 0.4848 0.20271 0.5
0.33962 1.4901 -0.0013836 -0.0055096 9.3563e-24 0.1121 0.79169 0.5
2.529 1.0694 0.0049052 -0.0039965 -1.5163e-22 0.1061 0.67316 0.5
1.7642 1.0292 0.0017927 -0.0027049 2.003e-23 0.1765 0.5815 0.5
1.7316 1.0239 0.0013905 -0.002304 9.6037e-23 0.17981 0.57328 0.5
1.8309 1 0 0 0 0.17229 0.57305 0.5
0.69552 1.3076 0.0051911 -0.0072717 -2.4237e-25 0.28152 0.60283 0.5
0.28546 1.8646 -0.0013956 0.0027507 3.307e-23 0.97684 0.47583 0.5
0.89964 1.3129 0.0053694 -0.0070115 3.1398e-23 0.15729 0.71361 0.5
0.49818 1.33 0.0033736 -0.0032343 3.1115e-23 0.46676 0.2891 0.5
0.46043 1.4342 0.0019828 -0.0029245 -3.6727e-23 0.36232 0.60151 0.5
-0.23541 1.9492 -0.0040391 0.00049016 8.907e-25 0.26526 0.95642 0.5
-0.2212 1.9316 -0.0051323 0.00060073 3.4522e-24 0.26364 0.94716 0.5
-0.015408 1.923 -0.0059176 0.0013933 -1.2952e-24 0.40554 0.90991 0.5
0.27911 1.9439 -0.0012808 0.001347 -6.0303e-24 1.0596 0.58033 0.5
0.27822 1.9437 -0.0013328 0.0013727 -1.1682e-22 1.0481 0.59115 0.5
0.29794 1.8182 3.6471e-05 0.0026111 2.5798e-23 0.97663 0.33955 0.5
0.21693 1.9597 -0.0023165 0.0011181 1.1605e-23 0.76764 0.80828 0.5
0.22076 1.9654 -0.0019871 0.00097353 1.9003e-23 0.78445 0.80743 0.5
0.21979 1.9534 -0.0025687 0.0013005 -2.6496e-23 0.77543 0.79555 0.5
0.74786 1.3741 0.0019812 -0.006111 7.8227e-24 0.080824 0.76505 0.5
0.21176 1.8967 -0.0047876 0.0027318 -1.2693e-24 0.70488 0.76363 0.5
0.55147 1.2964 0.0035707 -0.0049524 5.4117e-23 0.41319 0.37337 0.5
0.67369 1.1212 0.0010083 -0.0027885 3.0544e-23 0.35766 0.18116 0.5
0.69485 1.1028 0.00080869 -0.0025659 1.0281e-22 0.34542 0.18193 0.5
0.68888 1.11 0.00092176 -0.0027761 4.6554e-23 0.34849 0.18985 0.5
-0.11554 1.6667 -0.00024993 -0.0052957 -1.626e-24 0.004574 0.86571 0.5
-0.091968 1.6575 0 -0.0054228 6.1781e-24 0 0.86271 0.5
0.47096 1.3388 0.0032533 -0.00031938 -3.7884e-23 0.51718 0.02992 0.5
0.80995 1.1977 0.0046448 -0.0081584 1.1236e-25 0.29538 0.50127 0.5
0.8482 1.1818 0.0045751 -0.0081927 2.3134e-23 0.28588 0.50291 0.5
0.8027 1.2059 0.0048023 -0.0082109 3.1214e-24 0.29497 0.50885 0.5
0.29367 1.9643 -0.00025481 0.00055802 8.637e-23 1.281 0.37303 0.5
0.2941 1.9591 -0.0002347 0.00060975 9.1028e-23 1.2783 0.35097 0.5
0.76481 1.3437 0.0044209 -0.0066582 -5.4911e-23 0.17082 0.71583 0.5
-0.30432 1.8175 -0.0054452 -0.0015373 -1.158e-23 0.11133 0.91636 0.5
-0.29057 1.8054 -0.0053357 -0.0017886 -3.1826e-24 0.10584 0.91168 0.5
-0.31553 1.8206 -0.0050949 -0.0015973 6.0315e-24 0.1033 0.91808 0.5
0.47846 1.3645 0.0034716 -0.0029468 -1.1976e-24 0.47523 0.33696 0.5
0.48465 1.3597 0.003483 -0.0031574 -3.544e-24 0.46688 0.34691 0.5
0.21683 1.9741 -0.001585 0.00072185 2.7573e-24 0.77677 0.82258 0.5
1.2353 1.233 0.0072975 -0.0077842 2.0716e-23 0.15041 0.69031 0.5
0.36449 1.5632 0.0041192 0.00020306 6.1262e-24 0.71627 0.034584 0.5
0.24227 1.8755 -0.0042008 0.0031839 -2.3885e-23 0.77516 0.6897 0.5
0.24554 1.8735 -0.0040885 0.0032159 -1.4671e-23 0.78475 0.68046 0.5
0.39653 1.4861 0.0027067 5.2987e-05 2.3596e-23 0.55705 0.37197 0.5
0.4029 1.4757 0.002779 -0.00024149 -1.1793e-25 0.54559 0.37501 0.5
0.39396 1.4911 0.0025689 0.00015895 -1.5896e-23 0.55607 0.38291 0.5
0.72871 1.1551 0.0025474 -0.0059862 3.5166e-23 0.33381 0.36061 0.5
0.28637 1.9318 -0.00096333 0.0014399 9.1897e-23 1.1109 0.49372 0.5
0.77214 1.3266 0.0051517 -0.0069973 2.8783e-23 0.20663 0.68477 0.5
0.79778 1.3143 0.0055295 -0.0072762 -1.1931e-23 0.21053 0.67622 0.5
0.83934 1.3039 0.0058257 -0.0074494 4.5209e-23 0.20321 0.67774 0.5
0.0024646 1.7543 -0.0094957 0.0013141 2.2735e-25 0.28785 0.84568 0.5
0.27458 1.9018 -0.0020682 0.0023616 2.1688e-23 0.96343 0.57741 0.5
0.27679 1.893 -0.0020357 0.0025076 4.4049e-24 0.96205 0.56074 0.5
0.27481 1.8912 -0.0021823 0.0025811 -3.9589e-24 0.94695 0.57103 0.5
0.67129 1.3932 0.00086832 -0.0062553 -4.4258e-24 0.048849 0.77719 0.5
0.57848 1.4165 0.00044757 -0.0063986 5.1778e-24 0.049078 0.7837 0.5
0.60916 1.4086 0.0006586 -0.0063296 7.7956e-24 0.054233 0.78027 0.5
0.45437 1.4314 0.0022954 -0.0026516 1.8441e-23 0.39661 0.55794 0.5
0.60896 1.3686 0.0037802 -0.0058427 3.5508e-23 0.26147 0.65917 0.5
0.089351 1.7523 -0.009193 0.0026575 -2.3234e-24 0.36949 0.81102 0.5
0.096495 1.754 -0.0091356 0.002792 4.8851e-24 0.37962 0.80762 0.5
0.10218 1.7437 -0.0090383 0.0027288 -1.6447e-24 0.37464 0.80287 0.5
1.0481 1.1581 0.0054389 -0.0086142 -1.2569e-23 0.2399 0.56164 0.5
0.96401 1.1852 0.0057075 -0.0088193 1.2807e-24 0.24972 0.56501 0.5
0.23608 1.9355 -0.0029858 0.0017897 -3.5176e-24 0.81107 0.75137 0.5
0.62715 1.2751 0.0042377 -0.0066814 -5.2046e-24 0.35473 0.46917 0.5
0.53411 1.3083 0.003524 -0.0044958 5.2295e-23 0.42737 0.35852 0.5
0.3491 1.6084 0.0037017 0.00087214 3.1413e-23 0.7588 0.11087 0.5
0.34509 1.6215 0.0036098 0.00092122 -2.4475e-26 0.77392 0.11009 0.5
0.34825 1.612 0.0037336 0.00076194 3.3469e-23 0.764 0.094454 0.5
0.44954 1.4238 0.0027112 -0.0023239 5.0931e-24 0.44526 0.48353 0.5
0.46487 1.4076 0.0029742 -0.0028361 3.8083e-23 0.43633 0.47772 0.5
0.4602 1.4127 0.0028756 -0.0027427 1.2759e-24 0.43361 0.48699 0.5
-0.43989 1.8818 -0.002788 -0.00098817 -6.8058e-25 0.067371 0.94712 0.5
-0.42583 1.8715 -0.0027744 -0.0011693 -1.144e-23 0.063206 0.94284 0.5
-0.44365 1.8823 -0.0025298 -0.0010221 4.0039e-24 0.06065 0.94749 0.5
0.32238 1.6273 -0.00038837 0.0032259 -4.2645e-23 0.63016 0.47938 0.5
0.31584 1.6429 -0.00068333 0.0034833 3.4915e-23 0.64323 0.48466 0.5
0.29037 1.9782 -0.00033304 0.00043315 1.1104e-23 1.2384 0.49045 0.5
0.29011 1.9844 -0.00025486 0.00030927 6.6871e-24 1.2415 0.50893 0.5
0.070899 1.6178 -0.0056822 -0.0031014 -2.707e-24 0.15716 0.82591 0.5
0.31274 1.7496 0.0017775 0.0019486 1.8039e-24 0.91863 0.20465 0.5
0.18999 1.806 -0.0070765 0.0040007 -9.4779e-24 0.56545 0.74828 0.5
0.19314 1.8119 -0.0069323 0.0039718 -1.3922e-24 0.57781 0.74635 0.5
0.19743 1.7979 -0.0069238 0.0040942 5.0468e-24 0.57037 0.73723 0.5
0.32547 1.6953 0.0029151 0.0010831 9.5776e-23 0.86362 0.11096 0.5
0.39817 1.4791 0.0040047 5.6614e-05 -6.3644e-23 0.62459 0.13573 0.5
0.76781 1.2711 0.0056959 -0.008085 -1.5318e-23 0.27296 0.58984 0.5
0.34564 1.5369 -0.0012805 0.00053469 2.0202e-23 0.41352 0.62948 0.5
1.0833 1.1279 0.0045592 -0.007908 3.3211e-23 0.24087 0.53881 0.5
0.96785 1.1969 0.0060475 -0.0089426 6.3329e-23 0.24354 0.58074 0.5
0.91393 1.2138 0.0060331 -0.0088645 3.9502e-23 0.25113 0.58068 0.5
0.96697 1.1918 0.00589 -0.0089024 -7.0635e-24 0.24674 0.57268 0.5
1.0753 1.1241 0.0043677 -0.0077306 6.8954e-23 0.2438 0.53098 0.5
0.35509 1.59 0.0039344 0.00051475 -1.7602e-23 0.74269 0.07207 0.5
0.36035 1.5737 0.0040169 0.00045813 3.4049e-23 0.72443 0.072404 0.5
0.068407 1.9055 -0.0064846 0.0020075 3.1774e-25 0.47663 0.87532 0.5
0.057745 1.9102 -0.0063251 0.0018874 1.0061e-24 0.46681 0.88211 0.5
0.062793 1.9169 -0.0059498 0.001769 1.5424e-24 0.47698 0.88418 0.5
0.28529 1.9918 -0.00020677 0.00018905 -1.7349e-23 1.1733 0.60104 0.5
0.28488 1.9825 -0.00041169 0.00039478 6.4932e-23 1.1598 0.5877 0.5
0.24456 1.6985 -0.0053232 0.0040955 -9.8983e-25 0.53221 0.669 0.5
0.25611 1.6812 -0.0048608 0.0039386 7.9776e-24 0.52643 0.65695 0.5
0.44708 1.4542 0.00024747 -0.0038874 -1.2044e-23 0.23316 0.72297 0.5
0.41891 1.4695 -0.00035348 -0.0034364 1.8876e-23 0.24163 0.72492 0.5
0.46202 1.4478 0.00055018 -0.0039402 1.3276e-23 0.23929 0.71686 0.5
-0.031117 1.856 -0.0086893 0.0018713 -3.1105e-25 0.34851 0.88363 0.5
-0.018228 1.8491 -0.0088536 0.0019837 -3.5106e-25 0.35344 0.87777 0.5
0.30272 1.7698 0.00026137 0.0030781 -2.2583e-23 0.8927 0.34974 0.5
0.1519 1.935 -0.0043047 0.0016789 -7.4236e-24 0.60929 0.85121 0.5
0.8025 1.1131 0.0020304 -0.0054073 -9.2362e-23 0.30888 0.36659 0.5
0.80298 1.1204 0.0022498 -0.0057377 -7.5789e-23 0.31001 0.3778 0.5
0.77465 1.1331 0.0023743 -0.0058962 8.0795e-23 0.31762 0.37279 0.5
0.43021 1.4281 0.0033562 -0.0012617 -1.4168e-23 0.52918 0.32274 0.5
0.43309 1.4231 0.0034174 -0.0012944 -2.6952e-23 0.53116 0.30782 0.5
0.43956 1.4142 0.0034116 -0.0015599 -3.734e-23 0.52048 0.31675 0.5
0.19653 1.5664 -0.0045334 -0.0029569 -6.8768e-25 0.18643 0.79542 0.5
0.41821 1.4628 -0.00049396 -0.0057364 -8.8775e-24 0.1105 0.78347 0.5
0.47578 1.3553 0.0034428 -0.0024907 4.4379e-23 0.49227 0.26677 0.5
0.28946 1.8476 -0.0010085 0.0028261 6.0244e-23 0.97201 0.43554 0.5
0.56412 1.2511 0.0028109 -0.0042049 1.4443e-23 0.41863 0.26956 0.5
0.57687 1.2345 0.0026149 -0.0042087 -3.0677e-23 0.41005 0.25978 0.5
0.58394 1.2314 0.0026578 -0.0044488 -8.5822e-25 0.40502 0.27303 0.5
0.30128 1.7695 -7.5369e-06 0.0032512 3.3758e-23 0.88028 0.37266 0.5
0.30008 1.7679 -0.0001695 0.0033566 -3.9237e-23 0.87069 0.38637 0.5
0.29857 1.7796 -0.00025986 0.0032918 6.1364e-24 0.8888 0.38846 0.5
0.63649 1.1383 0.00099752 -0.0017937 -8.2552e-24 0.37541 0.11125 0.5
0.41738 1.4574 0.0026149 -0.00090761 -1.738e-23 0.50685 0.42153 0.5
-0.26735 1.8085 -0.0063283 -0.001338 -9.3531e-24 0.13193 0.90967 0.5
0.26686 1.8567 -0.0030711 0.0033728 -1.2229e-23 0.84996 0.59865 0.5
0.26425 1.8554 -0.003272 0.0034333 3.5191e-23 0.83553 0.60989 0.5
0.2636 1.8648 -0.0031972 0.0032628 7.5429e-24 0.84752 0.61549 0.5
0.83887 1.1921 0.0047909 -0.0083096 6.068e-24 0.28622 0.51143 0.5
0.57335 1.2952 0.0038349 -0.0056387 5.6277e-23 0.38999 0.42463 0.5
0.5539 1.3104 0.0037849 -0.0052377 -1.7928e-23 0.40094 0.42169 0.5
-0.35824 1.9473 -0.0035478 0.00021508 1.5857e-25 0.19315 0.96547 0.5
-0.36897 1.9507 -0.0032873 0.00016264 -1.3944e-24 0.18687 0.96778 0.5
0.031138 1.8361 -0.0089867 0.0024468 8.3201e-26 0.38734 0.85789 0.5
0.39808 1.4791 0.0040466 5.7445e-05 1.073e-23 0.62709 0.11922 0.5
0.40319 1.4681 0.0040099 -4.5063e-05 -1.29e-24 0.61582 0.12779 0.5
0.18968 1.8776 -0.0058529 0.0030568 -6.0854e-24 0.63797 0.77955 0.5
0.1951 1.8654 -0.0060024 0.0032887 1.6148e-24 0.6374 0.76669 0.5
0.2772 1.9402 -0.0014466 0.001462 -4.99e-23 1.0345 0.59684 0.5
-0.21787 1.8155 -0.0076572 -0.00051032 -5.8764e-24 0.17702 0.9054 0.5
0.67018 1.382 0.0026896 -0.0060663 2.8136e-24 0.14432 0.74416 0.5
0.73006 1.3668 0.003216 -0.0062365 3.8574e-23 0.13922 0.74129 0.5
-0.36819 1.9598 -0.0028348 0.0002005 1.6628e-23 0.19639 0.97162 0.5
0.21601 1.8746 -0.0052139 0.0031972 -6.5468e-25 0.69381 0.74286 0.5
0.21256 1.8693 -0.0054092 0.0032757 1.012e-23 0.68094 0.7443 0.5
-0.29402 1.7796 -0.0028508 -0.0029281 7.4495e-24 0.051491 0.90621 0.5
-0.28012 1.8525 -0.0067448 -0.00033914 -8.2657e-24 0.16748 0.92372 0.5
0.30243 1.7357 -0.00029301 0.0036524 1.4702e-23 0.80922 0.41079 0.5
0.29924 1.7461 -0.00058606 0.003732 2.1713e-23 0.81344 0.42617 0.5
0.29679 1.8484 3.6035e-05 0.0021257 2.2145e-23 1.0433 0.3179 0.5
0.14641 1.7541 -0.0084025 0.0035303 -1.001e-23 0.44004 0.7771 0.5
0.13793 1.7575 -0.0085661 0.0034372 2.7061e-24 0.43172 0.78416 0.5
0.13517 1.769 -0.0085845 0.0034884 -6.1703e-25 0.44117 0.78765 0.5
0.32028 1.7179 0.0024912 0.0014424 2.9449e-24 0.88784 0.14675 0.5
0.31967 1.7193 0.0023771 0.0016211 4.8372e-24 0.88655 0.16556 0.5
0.29643 1.7751 -0.00063819 0.0035294 -1.3196e-23 0.86144 0.41828 0.5
0.30029 1.7592 -0.00033138 0.0035185 5.1034e-24 0.84802 0.40178 0.5
0.51403 1.2823 0.0027287 -0.0017812 -3.2745e-23 0.46791 0.12738 0.5
-0.38998 1.8796 -0.0044425 -0.00069494 -6.6214e-24 0.11244 0.9429 0.5
0.31065 1.7756 0.0019138 0.001091 -5.6841e-23 0.9784 0.11739 0.5
0.34232 1.6053 0.0017636 0.0024386 3.2862e-23 0.68093 0.35192 0.5
0.2944 1.8461 -0.00034148 0.002455 -4.3544e-23 1.0137 0.36639 0.5
0.30868 1.5194 -0.002727 -0.0028788 4.9985e-24 0.21861 0.76095 0.5
0.31411 1.5163 -0.0025966 -0.0031067 -1.1158e-23 0.21139 0.7633 0.5
0.54756 1.281 0.0032371 -0.0044157 2.8985e-23 0.42564 0.31256 0.5
0.54344 1.2816 0.0031866 -0.0042421 5.7398e-23 0.43026 0.29985 0.5
0.10308 1.9901 -0.00083137 0.00022272 2.6048e-24 0.56225 0.91835 0.5
0.3102 1.766 0.001636 0.0018366 8.0412e-23 0.94669 0.19781 0.5
0.3127 1.7535 0.0018386 0.0017973 1.5586e-23 0.92955 0.18914 0.5
0.31119 1.7592 0.0016487 0.0019529 8.9889e-24 0.93148 0.20822 0.5
0.56664 1.4192 0.00066581 -0.0061983 -4.2546e-24 0.077508 0.77916 0.5
0.58561 1.414 0.0007303 -0.006237 -2.0814e-23 0.069996 0.77912 0.5
0.51925 1.4315 0.00032992 -0.0062312 4.2525e-24 0.073749 0.78349 0.5
0.21594 1.7365 -0.0065529 0.0042027 9.3463e-25 0.52734 0.70836 0.5
0.21276 1.7328 -0.0066509 0.0041485 -7.7414e-25 0.5164 0.71224 0.5
