#"T" "Points:0" "Points:1" "Points:2"
1.0834 0.56 0.37265 0
1.082 0.57 0.37265 0
1.0804 0.58 0.37265 0
1.0786 0.59 0.37265 0
1.0766 0.6 0.37265 0
1.0745 0.61 0.37265 0
1.0721 0.62 0.37265 0
1.0696 0.63 0.37265 0
1.067 0.64 0.37265 0
1.0642 0.65 0.37265 0
1.0613 0.66 0.37265 0
1.0582 0.67 0.37265 0
1.0551 0.68 0.37265 0
1.0518 0.69 0.37265 0
1.0485 0.7 0.37265 0
1.0451 0.71 0.37265 0
1.0417 0.72 0.37265 0
1.0382 0.73 0.37265 0
1.0347 0.74 0.37265 0
1.0311 0.75 0.37265 0
1.0276 0.76 0.37265 0
1.024 0.77 0.37265 0
1.0205 0.78 0.37265 0
1.0171 0.79 0.37265 0
1.0137 0.8 0.37265 0
1.0103 0.81 0.37265 0
1.0071 0.82 0.37265 0
1.0039 0.83 0.37265 0
1.0008 0.84 0.37265 0
0.9979 0.85 0.37265 0
0.9951 0.86 0.37265 0
0.99243 0.87 0.37265 0
0.98991 0.88 0.37265 0
0.98756 0.89 0.37265 0
0.98538 0.9 0.37265 0
0.98338 0.91 0.37265 0
0.98156 0.92 0.37265 0
0.97995 0.93 0.37265 0
0.97853 0.94 0.37265 0
0.97732 0.95 0.37265 0
0.97633 0.96 0.37265 0
0.97555 0.97 0.37265 0
0.97499 0.98 0.37265 0
0.97466 0.99 0.37265 0
0.97455 1 0.37265 0
0.97816 0 0.3891 0
0.97827 0.01 0.3891 0
0.97858 0.02 0.3891 0
0.9791 0.03 0.3891 0
0.97983 0.04 0.3891 0
0.98076 0.05 0.3891 0
0.9819 0.06 0.3891 0
0.98322 0.07 0.3891 0
0.98474 0.08 0.3891 0
0.98644 0.09 0.3891 0
0.98831 0.1 0.3891 0
0.99036 0.11 0.3891 0
0.99256 0.12 0.3891 0
0.99492 0.13 0.3891 0
0.99742 0.14 0.3891 0
1.0001 0.15 0.3891 0
1.0028 0.16 0.3891 0
1.0057 0.17 0.3891 0
1.0086 0.18 0.3891 0
1.0117 0.19 0.3891 0
1.0148 0.2 0.3891 0
1.018 0.21 0.3891 0
1.0213 0.22 0.3891 0
1.0245 0.23 0.3891 0
1.0278 0.24 0.3891 0
1.0312 0.25 0.3891 0
1.0345 0.26 0.3891 0
1.0378 0.27 0.3891 0
1.0411 0.28 0.3891 0
1.0443 0.29 0.3891 0
1.0475 0.3 0.3891 0
1.0506 0.31 0.3891 0
1.0536 0.32 0.3891 0
1.0566 0.33 0.3891 0
1.0594 0.34 0.3891 0
1.0621 0.35 0.3891 0
1.0648 0.36 0.3891 0
1.0672 0.37 0.3891 0
1.0696 0.38 0.3891 0
1.0718 0.39 0.3891 0
1.0738 0.4 0.3891 0
1.0756 0.41 0.3891 0
1.0773 0.42 0.3891 0
1.0788 0.43 0.3891 0
1.0801 0.44 0.3891 0
1.0812 0.45 0.3891 0
1.0822 0.46 0.3891 0
1.0829 0.47 0.3891 0
1.0834 0.48 0.3891 0
1.0837 0.49 0.3891 0
1.0838 0.5 0.3891 0
1.0837 0.51 0.3891 0
1.0834 0.52 0.3891 0
1.0829 0.53 0.3891 0
1.0822 0.54 0.3891 0
1.0812 0.55 0.3891 0
1.0801 0.56 0.3891 0
1.0788 0.57 0.3891 0
1.0773 0.58 0.3891 0
1.0756 0.59 0.3891 0
1.0738 0.6 0.3891 0
1.0718 0.61 0.3891 0
1.0696 0.62 0.3891 0
1.0672 0.63 0.3891 0
1.0648 0.64 0.3891 0
1.0621 0.65 0.3891 0
1.0594 0.66 0.3891 0
1.0566 0.67 0.3891 0
1.0536 0.68 0.3891 0
1.0506 0.69 0.3891 0
1.0475 0.7 0.3891 0
1.0443 0.71 0.3891 0
1.0411 0.72 0.3891 0
1.0378 0.73 0.3891 0
1.0345 0.74 0.3891 0
1.0312 0.75 0.3891 0
1.0278 0.76 0.3891 0
1.0245 0.77 0.3891 0
1.0213 0.78 0.3891 0
1.018 0.79 0.3891 0
1.0148 0.8 0.3891 0
1.0117 0.81 0.3891 0
1.0086 0.82 0.3891 0
1.0057 0.83 0.3891 0
1.0028 0.84 0.3891 0
1.0001 0.85 0.3891 0
0.99742 0.86 0.3891 0
0.99492 0.87 0.3891 0
0.99256 0.88 0.3891 0
0.99036 0.89 0.3891 0
0.98831 0.9 0.3891 0
0.98644 0.91 0.3891 0
0.98474 0.92 0.3891 0
0.98322 0.93 0.3891 0
0.9819 0.94 0.3891 0
0.98076 0.95 0.3891 0
0.97983 0.96 0.3891 0
0.9791 0.97 0.3891 0
0.97858 0.98 0.3891 0
0.97827 0.99 0.3891 0
0.97816 1 0.3891 0
0.98129 0 0.4061 0
0.98139 0.01 0.4061 0
0.98169 0.02 0.4061 0
0.98218 0.03 0.4061 0
0.98287 0.04 0.4061 0
0.98375 0.05 0.4061 0
0.98481 0.06 0.4061 0
0.98606 0.07 0.4061 0
0.98749 0.08 0.4061 0
0.98909 0.09 0.4061 0
0.99086 0.1 0.4061 0
0.99278 0.11 0.4061 0
0.99486 0.12 0.4061 0
0.99708 0.13 0.4061 0
0.99943 0.14 0.4061 0
1.0019 0.15 0.4061 0
1.0045 0.16 0.4061 0
1.0072 0.17 0.4061 0
1.01 0.18 0.4061 0
1.0129 0.19 0.4061 0
1.0158 0.2 0.4061 0
1.0188 0.21 0.4061 0
1.0219 0.22 0.4061 0
1.025 0.23 0.4061 0
1.0281 0.24 0.4061 0
1.0312 0.25 0.4061 0
1.0343 0.26 0.4061 0
1.0374 0.27 0.4061 0
1.0405 0.28 0.4061 0
1.0436 0.29 0.4061 0
1.0466 0.3 0.4061 0
1.0495 0.31 0.4061 0
1.0523 0.32 0.4061 0
1.0551 0.33 0.4061 0
1.0578 0.34 0.4061 0
1.0604 0.35 0.4061 0
1.0628 0.36 0.4061 0
1.0652 0.37 0.4061 0
1.0674 0.38 0.4061 0
1.0694 0.39 0.4061 0
1.0713 0.4 0.4061 0
1.0731 0.41 0.4061 0
1.0746 0.42 0.4061 0
1.076 0.43 0.4061 0
1.0773 0.44 0.4061 0
1.0783 0.45 0.4061 0
1.0792 0.46 0.4061 0
1.0799 0.47 0.4061 0
1.0804 0.48 0.4061 0
1.0807 0.49 0.4061 0
1.0808 0.5 0.4061 0
1.0807 0.51 0.4061 0
1.0804 0.52 0.4061 0
1.0799 0.53 0.4061 0
1.0792 0.54 0.4061 0
1.0783 0.55 0.4061 0
1.0773 0.56 0.4061 0
1.076 0.57 0.4061 0
1.0746 0.58 0.4061 0
1.0731 0.59 0.4061 0
1.0713 0.6 0.4061 0
1.0694 0.61 0.4061 0
1.0674 0.62 0.4061 0
1.0652 0.63 0.4061 0
1.0628 0.64 0.4061 0
1.0604 0.65 0.4061 0
1.0578 0.66 0.4061 0
1.0551 0.67 0.4061 0
1.0523 0.68 0.4061 0
1.0495 0.69 0.4061 0
1.0466 0.7 0.4061 0
1.0436 0.71 0.4061 0
1.0405 0.72 0.4061 0
1.0374 0.73 0.4061 0
1.0343 0.74 0.4061 0
1.0312 0.75 0.4061 0
1.0281 0.76 0.4061 0
1.025 0.77 0.4061 0
1.0219 0.78 0.4061 0
1.0188 0.79 0.4061 0
1.0158 0.8 0.4061 0
1.0129 0.81 0.4061 0
1.01 0.82 0.4061 0
1.0072 0.83 0.4061 0
1.0045 0.84 0.4061 0
1.0019 0.85 0.4061 0
0.99943 0.86 0.4061 0
0.99708 0.87 0.4061 0
0.99486 0.88 0.4061 0
0.99278 0.89 0.4061 0
0.99086 0.9 0.4061 0
0.98909 0.91 0.4061 0
0.98749 0.92 0.4061 0
0.98606 0.93 0.4061 0
0.98481 0.94 0.4061 0
0.98375 0.95 0.4061 0
0.98287 0.96 0.4061 0
0.98218 0.97 0.4061 0
0.98169 0.98 0.4061 0
0.98139 0.99 0.4061 0
0.98129 1 0.4061 0
0.98393 0 0.42367 0
0.98402 0.01 0.42367 0
0.9843 0.02 0.42367 0
0.98477 0.03 0.42367 0
0.98542 0.04 0.42367 0
0.98625 0.05 0.42367 0
0.98726 0.06 0.42367 0
0.98845 0.07 0.42367 0
0.9898 0.08 0.42367 0
0.99132 0.09 0.42367 0
0.99299 0.1 0.42367 0
0.99482 0.11 0.42367 0
0.99679 0.12 0.42367 0
0.99889 0.13 0.42367 0
1.0011 0.14 0.42367 0
1.0035 0.15 0.42367 0
1.0059 0.16 0.42367 0
1.0085 0.17 0.42367 0
1.0111 0.18 0.42367 0
1.0139 0.19 0.42367 0
1.0167 0.2 0.42367 0
1.0195 0.21 0.42367 0
1.0224 0.22 0.42367 0
1.0253 0.23 0.42367 0
1.0283 0.24 0.42367 0
1.0312 0.25 0.42367 0
1.0342 0.26 0.42367 0
1.0371 0.27 0.42367 0
1.0401 0.28 0.42367 0
1.0429 0.29 0.42367 0
1.0458 0.3 0.42367 0
1.0486 0.31 0.42367 0
1.0513 0.32 0.42367 0
1.0539 0.33 0.42367 0
1.0564 0.34 0.42367 0
1.0589 0.35 0.42367 0
1.0612 0.36 0.42367 0
1.0634 0.37 0.42367 0
1.0655 0.38 0.42367 0
1.0674 0.39 0.42367 0
1.0692 0.4 0.42367 0
1.0709 0.41 0.42367 0
1.0724 0.42 0.42367 0
1.0737 0.43 0.42367 0
1.0749 0.44 0.42367 0
1.0759 0.45 0.42367 0
1.0767 0.46 0.42367 0
1.0773 0.47 0.42367 0
1.0778 0.48 0.42367 0
1.0781 0.49 0.42367 0
1.0782 0.5 0.42367 0
1.0781 0.51 0.42367 0
1.0778 0.52 0.42367 0
1.0773 0.53 0.42367 0
1.0767 0.54 0.42367 0
1.0759 0.55 0.42367 0
1.0749 0.56 0.42367 0
1.0737 0.57 0.42367 0
1.0724 0.58 0.42367 0
1.0709 0.59 0.42367 0
1.0692 0.6 0.42367 0
1.0674 0.61 0.42367 0
1.0655 0.62 0.42367 0
1.0634 0.63 0.42367 0
1.0612 0.64 0.42367 0
1.0589 0.65 0.42367 0
1.0564 0.66 0.42367 0
1.0539 0.67 0.42367 0
1.0513 0.68 0.42367 0
1.0486 0.69 0.42367 0
1.0458 0.7 0.42367 0
1.0429 0.71 0.42367 0
1.0401 0.72 0.42367 0
1.0371 0.73 0.42367 0
1.0342 0.74 0.42367 0
1.0312 0.75 0.42367 0
1.0283 0.76 0.42367 0
1.0253 0.77 0.42367 0
1.0224 0.78 0.42367 0
1.0195 0.79 0.42367 0
1.0167 0.8 0.42367 0
1.0139 0.81 0.42367 0
1.0111 0.82 0.42367 0
1.0085 0.83 0.42367 0
1.0059 0.84 0.42367 0
1.0035 0.85 0.42367 0
1.0011 0.86 0.42367 0
0.99889 0.87 0.42367 0
0.99679 0.88 0.42367 0
0.99482 0.89 0.42367 0
0.99299 0.9 0.42367 0
0.99132 0.91 0.42367 0
0.9898 0.92 0.42367 0
0.98845 0.93 0.42367 0
0.98726 0.94 0.42367 0
0.98625 0.95 0.42367 0
0.98542 0.96 0.42367 0
0.98477 0.97 0.42367 0
0.9843 0.98 0.42367 0
0.98402 0.99 0.42367 0
0.98393 1 0.42367 0
0.98604 0 0.44182 0
0.98613 0.01 0.44182 0
0.9864 0.02 0.44182 0
0.98684 0.03 0.44182 0
0.98747 0.04 0.44182 0
0.98826 0.05 0.44182 0
0.98923 0.06 0.44182 0
0.99036 0.07 0.44182 0
0.99165 0.08 0.44182 0
0.99311 0.09 0.44182 0
0.99471 0.1 0.44182 0
0.99645 0.11 0.44182 0
0.99834 0.12 0.44182 0
1.0003 0.13 0.44182 0
1.0025 0.14 0.44182 0
1.0047 0.15 0.44182 0
1.0071 0.16 0.44182 0
1.0095 0.17 0.44182 0
1.0121 0.18 0.44182 0
1.0147 0.19 0.44182 0
1.0173 0.2 0.44182 0
1.0201 0.21 0.44182 0
1.0228 0.22 0.44182 0
1.0256 0.23 0.44182 0
1.0284 0.24 0.44182 0
1.0313 0.25 0.44182 0
1.0341 0.26 0.44182 0
1.0369 0.27 0.44182 0
1.0397 0.28 0.44182 0
1.0424 0.29 0.44182 0
1.0452 0.3 0.44182 0
1.0478 0.31 0.44182 0
1.0504 0.32 0.44182 0
1.0529 0.33 0.44182 0
1.0553 0.34 0.44182 0
1.0577 0.35 0.44182 0
1.0599 0.36 0.44182 0
1.062 0.37 0.44182 0
1.064 0.38 0.44182 0
1.0658 0.39 0.44182 0
1.0676 0.4 0.44182 0
1.0691 0.41 0.44182 0
1.0706 0.42 0.44182 0
1.0719 0.43 0.44182 0
1.073 0.44 0.44182 0
1.0739 0.45 0.44182 0
1.0747 0.46 0.44182 0
1.0753 0.47 0.44182 0
1.0758 0.48 0.44182 0
1.076 0.49 0.44182 0
1.0761 0.5 0.44182 0
1.076 0.51 0.44182 0
1.0758 0.52 0.44182 0
1.0753 0.53 0.44182 0
1.0747 0.54 0.44182 0
1.0739 0.55 0.44182 0
1.073 0.56 0.44182 0
1.0719 0.57 0.44182 0
1.0706 0.58 0.44182 0
1.0691 0.59 0.44182 0
1.0676 0.6 0.44182 0
1.0658 0.61 0.44182 0
1.064 0.62 0.44182 0
1.062 0.63 0.44182 0
1.0599 0.64 0.44182 0
1.0577 0.65 0.44182 0
1.0553 0.66 0.44182 0
1.0529 0.67 0.44182 0
1.0504 0.68 0.44182 0
1.0478 0.69 0.44182 0
1.0452 0.7 0.44182 0
1.0424 0.71 0.44182 0
1.0397 0.72 0.44182 0
1.0369 0.73 0.44182 0
1.0341 0.74 0.44182 0
1.0313 0.75 0.44182 0
1.0284 0.76 0.44182 0
1.0256 0.77 0.44182 0
1.0228 0.78 0.44182 0
1.0201 0.79 0.44182 0
1.0173 0.8 0.44182 0
1.0147 0.81 0.44182 0
1.0121 0.82 0.44182 0
1.0095 0.83 0.44182 0
1.0071 0.84 0.44182 0
1.0047 0.85 0.44182 0
1.0025 0.86 0.44182 0
1.0003 0.87 0.44182 0
0.99834 0.88 0.44182 0
0.99645 0.89 0.44182 0
0.99471 0.9 0.44182 0
0.99311 0.91 0.44182 0
0.99165 0.92 0.44182 0
0.99036 0.93 0.44182 0
0.98923 0.94 0.44182 0
0.98826 0.95 0.44182 0
0.98747 0.96 0.44182 0
0.98684 0.97 0.44182 0
0.9864 0.98 0.44182 0
0.98613 0.99 0.44182 0
0.98604 1 0.44182 0
0.9876 0 0.46058 0
0.98768 0.01 0.46058 0
0.98794 0.02 0.46058 0
0.98838 0.03 0.46058 0
0.98898 0.04 0.46058 0
0.98975 0.05 0.46058 0
0.99068 0.06 0.46058 0
0.99177 0.07 0.46058 0
0.99302 0.08 0.46058 0
0.99442 0.09 0.46058 0
0.99597 0.1 0.46058 0
0.99766 0.11 0.46058 0
0.99948 0.12 0.46058 0
1.0014 0.13 0.46058 0
1.0035 0.14 0.46058 0
1.0057 0.15 0.46058 0
1.0079 0.16 0.46058 0
1.0103 0.17 0.46058 0
1.0127 0.18 0.46058 0
1.0152 0.19 0.46058 0
1.0178 0.2 0.46058 0
1.0205 0.21 0.46058 0
1.0231 0.22 0.46058 0
1.0258 0.23 0.46058 0
1.0285 0.24 0.46058 0
1.0313 0.25 0.46058 0
1.034 0.26 0.46058 0
1.0367 0.27 0.46058 0
1.0394 0.28 0.46058 0
1.0421 0.29 0.46058 0
1.0447 0.3 0.46058 0
1.0473 0.31 0.46058 0
1.0498 0.32 0.46058 0
1.0522 0.33 0.46058 0
1.0545 0.34 0.46058 0
1.0568 0.35 0.46058 0
1.0589 0.36 0.46058 0
1.061 0.37 0.46058 0
1.0629 0.38 0.46058 0
1.0647 0.39 0.46058 0
1.0663 0.4 0.46058 0
1.0679 0.41 0.46058 0
1.0692 0.42 0.46058 0
1.0705 0.43 0.46058 0
1.0715 0.44 0.46058 0
1.0725 0.45 0.46058 0
1.0732 0.46 0.46058 0
1.0738 0.47 0.46058 0
1.0742 0.48 0.46058 0
1.0745 0.49 0.46058 0
1.0746 0.5 0.46058 0
1.0745 0.51 0.46058 0
1.0742 0.52 0.46058 0
1.0738 0.53 0.46058 0
1.0732 0.54 0.46058 0
1.0725 0.55 0.46058 0
1.0715 0.56 0.46058 0
1.0705 0.57 0.46058 0
1.0692 0.58 0.46058 0
1.0679 0.59 0.46058 0
1.0663 0.6 0.46058 0
1.0647 0.61 0.46058 0
1.0629 0.62 0.46058 0
1.061 0.63 0.46058 0
1.0589 0.64 0.46058 0
1.0568 0.65 0.46058 0
1.0545 0.66 0.46058 0
1.0522 0.67 0.46058 0
1.0498 0.68 0.46058 0
1.0473 0.69 0.46058 0
1.0447 0.7 0.46058 0
1.0421 0.71 0.46058 0
1.0394 0.72 0.46058 0
1.0367 0.73 0.46058 0
1.034 0.74 0.46058 0
1.0313 0.75 0.46058 0
1.0285 0.76 0.46058 0
1.0258 0.77 0.46058 0
1.0231 0.78 0.46058 0
1.0205 0.79 0.46058 0
1.0178 0.8 0.46058 0
1.0152 0.81 0.46058 0
1.0127 0.82 0.46058 0
1.0103 0.83 0.46058 0
1.0079 0.84 0.46058 0
1.0057 0.85 0.46058 0
1.0035 0.86 0.46058 0
1.0014 0.87 0.46058 0
0.99948 0.88 0.46058 0
0.99766 0.89 0.46058 0
0.99597 0.9 0.46058 0
0.99442 0.91 0.46058 0
0.99302 0.92 0.46058 0
0.99177 0.93 0.46058 0
0.99068 0.94 0.46058 0
0.98975 0.95 0.46058 0
0.98898 0.96 0.46058 0
0.98838 0.97 0.46058 0
0.98794 0.98 0.46058 0
0.98768 0.99 0.46058 0
0.9876 1 0.46058 0
0.98857 0 0.47997 0
0.98865 0.01 0.47997 0
0.98891 0.02 0.47997 0
0.98933 0.03 0.47997 0
0.98992 0.04 0.47997 0
0.99067 0.05 0.47997 0
0.99158 0.06 0.47997 0
0.99265 0.07 0.47997 0
0.99387 0.08 0.47997 0
0.99525 0.09 0.47997 0
0.99676 0.1 0.47997 0
0.99841 0.11 0.47997 0
1.0002 0.12 0.47997 0
1.0021 0.13 0.47997 0
1.0041 0.14 0.47997 0
1.0062 0.15 0.47997 0
1.0084 0.16 0.47997 0
1.0108 0.17 0.47997 0
1.0131 0.18 0.47997 0
1.0156 0.19 0.47997 0
1.0181 0.2 0.47997 0
1.0207 0.21 0.47997 0
1.0233 0.22 0.47997 0
1.026 0.23 0.47997 0
1.0286 0.24 0.47997 0
1.0313 0.25 0.47997 0
1.034 0.26 0.47997 0
1.0366 0.27 0.47997 0
1.0393 0.28 0.47997 0
1.0419 0.29 0.47997 0
1.0444 0.3 0.47997 0
1.0469 0.31 0.47997 0
1.0494 0.32 0.47997 0
1.0517 0.33 0.47997 0
1.054 0.34 0.47997 0
1.0562 0.35 0.47997 0
1.0583 0.36 0.47997 0
1.0603 0.37 0.47997 0
1.0622 0.38 0.47997 0
1.0639 0.39 0.47997 0
1.0656 0.4 0.47997 0
1.0671 0.41 0.47997 0
1.0684 0.42 0.47997 0
1.0696 0.43 0.47997 0
1.0707 0.44 0.47997 0
1.0716 0.45 0.47997 0
1.0723 0.46 0.47997 0
1.0729 0.47 0.47997 0
1.0733 0.48 0.47997 0
1.0735 0.49 0.47997 0
1.0736 0.5 0.47997 0
1.0735 0.51 0.47997 0
1.0733 0.52 0.47997 0
1.0729 0.53 0.47997 0
1.0723 0.54 0.47997 0
1.0716 0.55 0.47997 0
1.0707 0.56 0.47997 0
1.0696 0.57 0.47997 0
1.0684 0.58 0.47997 0
1.0671 0.59 0.47997 0
1.0656 0.6 0.47997 0
1.0639 0.61 0.47997 0
1.0622 0.62 0.47997 0
1.0603 0.63 0.47997 0
1.0583 0.64 0.47997 0
1.0562 0.65 0.47997 0
1.054 0.66 0.47997 0
1.0517 0.67 0.47997 0
1.0494 0.68 0.47997 0
1.0469 0.69 0.47997 0
1.0444 0.7 0.47997 0
1.0419 0.71 0.47997 0
1.0393 0.72 0.47997 0
1.0366 0.73 0.47997 0
1.034 0.74 0.47997 0
1.0313 0.75 0.47997 0
1.0286 0.76 0.47997 0
1.026 0.77 0.47997 0
1.0233 0.78 0.47997 0
1.0207 0.79 0.47997 0
1.0181 0.8 0.47997 0
1.0156 0.81 0.47997 0
1.0131 0.82 0.47997 0
1.0108 0.83 0.47997 0
1.0084 0.84 0.47997 0
1.0062 0.85 0.47997 0
1.0041 0.86 0.47997 0
1.0021 0.87 0.47997 0
1.0002 0.88 0.47997 0
0.99841 0.89 0.47997 0
0.99676 0.9 0.47997 0
0.99525 0.91 0.47997 0
0.99387 0.92 0.47997 0
0.99265 0.93 0.47997 0
0.99158 0.94 0.47997 0
0.99067 0.95 0.47997 0
0.98992 0.96 0.47997 0
0.98933 0.97 0.47997 0
0.98891 0.98 0.47997 0
0.98865 0.99 0.47997 0
0.98857 1 0.47997 0
0.9889 0 0.5 0
0.98898 0.01 0.5 0
0.98924 0.02 0.5 0
0.98966 0.03 0.5 0
0.99024 0.04 0.5 0
0.99098 0.05 0.5 0
0.99189 0.06 0.5 0
0.99295 0.07 0.5 0
0.99417 0.08 0.5 0
0.99553 0.09 0.5 0
0.99703 0.1 0.5 0
0.99867 0.11 0.5 0
1.0004 0.12 0.5 0
1.0023 0.13 0.5 0
1.0043 0.14 0.5 0
1.0064 0.15 0.5 0
1.0086 0.16 0.5 0
1.0109 0.17 0.5 0
1.0133 0.18 0.5 0
1.0157 0.19 0.5 0
1.0182 0.2 0.5 0
1.0208 0.21 0.5 0
1.0234 0.22 0.5 0
1.026 0.23 0.5 0
1.0286 0.24 0.5 0
1.0313 0.25 0.5 0
1.0339 0.26 0.5 0
1.0366 0.27 0.5 0
1.0392 0.28 0.5 0
1.0418 0.29 0.5 0
1.0443 0.3 0.5 0
1.0468 0.31 0.5 0
1.0492 0.32 0.5 0
1.0516 0.33 0.5 0
1.0538 0.34 0.5 0
1.056 0.35 0.5 0
1.0581 0.36 0.5 0
1.0601 0.37 0.5 0
1.0619 0.38 0.5 0
1.0637 0.39 0.5 0
1.0653 0.4 0.5 0
1.0668 0.41 0.5 0
1.0681 0.42 0.5 0
1.0693 0.43 0.5 0
1.0704 0.44 0.5 0
1.0713 0.45 0.5 0
1.072 0.46 0.5 0
1.0726 0.47 0.5 0
1.073 0.48 0.5 0
1.0732 0.49 0.5 0
1.0733 0.5 0.5 0
1.0732 0.51 0.5 0
1.073 0.52 0.5 0
1.0726 0.53 0.5 0
1.072 0.54 0.5 0
1.0713 0.55 0.5 0
1.0704 0.56 0.5 0
1.0693 0.57 0.5 0
1.0681 0.58 0.5 0
1.0668 0.59 0.5 0
1.0653 0.6 0.5 0
1.0637 0.61 0.5 0
1.0619 0.62 0.5 0
1.0601 0.63 0.5 0
1.0581 0.64 0.5 0
1.056 0.65 0.5 0
1.0538 0.66 0.5 0
1.0516 0.67 0.5 0
1.0492 0.68 0.5 0
1.0468 0.69 0.5 0
1.0443 0.7 0.5 0
1.0418 0.71 0.5 0
1.0392 0.72 0.5 0
1.0366 0.73 0.5 0
1.0339 0.74 0.5 0
1.0313 0.75 0.5 0
1.0286 0.76 0.5 0
1.026 0.77 0.5 0
1.0234 0.78 0.5 0
1.0208 0.79 0.5 0
1.0182 0.8 0.5 0
1.0157 0.81 0.5 0
1.0133 0.82 0.5 0
1.0109 0.83 0.5 0
1.0086 0.84 0.5 0
1.0064 0.85 0.5 0
1.0043 0.86 0.5 0
1.0023 0.87 0.5 0
1.0004 0.88 0.5 0
0.99867 0.89 0.5 0
0.99703 0.9 0.5 0
0.99553 0.91 0.5 0
0.99417 0.92 0.5 0
0.99295 0.93 0.5 0
0.99189 0.94 0.5 0
0.99098 0.95 0.5 0
0.99024 0.96 0.5 0
0.98966 0.97 0.5 0
0.98924 0.98 0.5 0
0.98898 0.99 0.5 0
0.9889 1 0.5 0
